,0,1,2
171,"('instruction', ""Combien d'équipes se battent pour obtenir une place qualificative pour les Masters de Madrid lors du tournoi Kickoff ?"")","('input', None)","('response', '11 équipes')"
172,"('instruction', 'Quelle équipe remporte le tournoi Kickoff et se qualifie pour les Masters de Madrid ?')","('input', None)","('response', 'Karmine Corp')"
173,"('instruction', 'Contre quelle équipe la Karmine Corp remporte-t-elle sa première victoire aux Masters de Madrid ?')","('input', None)","('response', 'FPX')"
174,"('instruction', 'Contre quelles équipes la Karmine Corp perd-elle aux Masters de Madrid ?')","('input', None)","('response', 'Sentinels, Paper Rex')"
175,"('instruction', 'Quel est le bilan de la Karmine Corp aux Masters de Madrid en termes de victoires et de défaites ?')","('input', None)","('response', '1 victoire (contre FPX), 2 défaites (contre Sentinels, Paper Rex)')"
176,"('instruction', 'Quel est le résultat final de la Karmine Corp aux Masters de Madrid en termes de qualification pour les play-offs ?')","('input', None)","('response', ""Ne permet pas d'accéder aux play-offs"")"
177,"('instruction', 'Quels sont les événements physiques mentionnés dans le texte ?')","('input', '')","('response', ""Karmine Corp Xperience, Showmatch Aller KCORP VS KOI, Showmatch Retour KCORP VS KOI, LFL DAY'S, Finale European Masters"")"
178,"('instruction', 'Quelles sont les dates des événements mentionnés dans le texte ?')","('input', '')","('response', '26 juillet 2021, 15 décembre 2021, 8 janvier 2022, 2 et 3 février 2022, 21 juin 2022, 16 février 2023, 5 et 6 juillet 2023, 8 septembre 2023, 16 septembre 2023, 7 et 8 février 2024')"
179,"('instruction', 'Quels sont les pays où se déroulent les événements mentionnés dans le texte ?')","('input', '')","('response', 'France, Espagne')"
180,"('instruction', 'Quels sont les lieux où se déroulent les événements mentionnés dans le texte ?')","('input', '')","('response', 'Palais des congrès de Paris, Palau Sant Jordi, Carrousel du Louvre, Palais des congrès de Nice, Palais omnisports de Paris-Bercy, La Seine musicale, Palais Nikaïa, Sud de France Arena, Paris la Défense Aréna')"
181,"('instruction', ""Quelle est l'affluence maximale mentionnée pour un événement dans le texte ?"")","('input', '')","('response', '28 000 personnes')"
182,"('instruction', 'Qui est le cofondateur et président-directeur général de la Karmine Corp ?')","('input', None)","('response', 'Kamel « Kameto » Kebir')"
183,"('instruction', 'Qui est le cofondateur et directeur de la Karmine Corp ?')","('input', None)","('response', 'Amine « Prime » Mekri')"
184,"('instruction', 'Qui est le directeur général délégué de la Karmine Corp ?')","('input', None)","('response', 'Zouhaïr « Kotei » Darji')"
185,"('instruction', 'Qui est le Head of esports de la Karmine Corp ?')","('input', None)","('response', 'Clément Laparra')"
186,"('instruction', 'Qui est le directeur artistique de la Karmine Corp ?')","('input', None)","('response', 'Dhav « Dhav » Oza')"
187,"('instruction', 'Qui est le Lead Content Producer de la Karmine Corp ?')","('input', None)","('response', 'Erwin Hamayada')"
188,"('instruction', 'Qui est le gestionnaire des médias sociaux de la Karmine Corp ?')","('input', None)","('response', 'Amaury « Maul » Clerckx')"
189,"('instruction', ""Quel est le nom du toplaner de l'équipe League of Legends LEC de Karmine Corp ?"")","('input', 'LEC, Karmine Corp')","('response', 'Canna')"
190,"('instruction', ""Qui est le support de l'équipe League of Legends LEC de Karmine Corp ?"")","('input', 'LEC, Karmine Corp')","('response', 'Targamas')"
191,"('instruction', ""Quelle est la nationalité du midlaner de l'équipe League of Legends LFL de Karmine Corp Blue ?"")","('input', 'LFL, Karmine Corp Blue')","('response', 'Allemagne')"
192,"('instruction', ""Qui est l'ADC de l'équipe League of Legends LFL de Karmine Corp Blue ?"")","('input', 'LFL, Karmine Corp Blue')","('response', 'Caliste')"
193,"('instruction', ""Quelle est la date d'entrée du jungler de l'équipe League of Legends LEC de Karmine Corp ?"")","('input', 'LEC, Karmine Corp')","('response', '17 avril 2024')"
194,"('instruction', 'Quel est le nom du Performance Coach de la France ?')","('input', 'Drapeau de la France')","('response', 'Soufiane Zahidi')"
195,"('instruction', 'Quels sont les noms des anciens joueurs de la Karmine Corp sur League of Legends ?')","('input', 'Anciens joueurs de la Karmine Corp sur League of Legends')","('response', 'Zoelys, DenVoske, Jiizuke, White, Wao, Cinkrof, Skeanz, Kaori, whiteinn, Wao')"
196,"('instruction', ""Quel est le rôle de Théo Le Scornec dans l'équipe ?"")","('input', 'Zoelys')","('response', 'Support')"
197,"('instruction', 'Quelle est la date de fin de contrat de Cinkrof avec la Karmine Corp ?')","('input', 'Cinkrof')","('response', '20 novembre 2023')"
198,"('instruction', 'Combien de matchs a joué Wao en tant que Toplaner pour la Karmine Corp ?')","('input', 'Wao')","('response', '13 matchs')"
199,"('instruction', ""Quels sont les joueurs de l'équipe Teamfight Tactics et leur nationalité ?"")","('input', None)","('response', '- Emre Demirtas, nationalité française\n    - Muhammed Canbaz, nationalité française\n    - Christian Lüftner, nationalité allemande\n    - Wet Jungler, nationalité allemande')"
200,"('instruction', 'Quels sont les anciens joueurs de la Karmine Corp sur Trackmania et leur poste ?')","('input', None)","('response', '- Bren, joueur\n    - Otaaaq, joueur\n    - DarkeR, joueur')"
201,"('instruction', ""Quels sont les membres actuels de l'équipe Rocket League ?"")","('input', None)","('response', 'Tristan Soyez, Axel Touret, Finlay Ferguson, Victor Francal, Jordi Nouvellet')"
202,"('instruction', ""Quels sont les rôles des membres de l'équipe Rocket League ?"")","('input', None)","('response', 'Joueur, Joueur, Joueur, Coach, Performance Coach')"
203,"('instruction', ""Quelles sont les nationalités des membres de l'équipe Rocket League ?"")","('input', None)","('response', 'Belgique, France, Angleterre, France, France')"
204,"('instruction', 'Quels sont les noms des anciens joueurs de la Karmine Corp sur Rocket League ?')","('input', None)","('response', 'Benjamin Wagner, Brice Bigeard, Amine Benayachi, Joseph Kidd, Maëllo Ernst, Marc Bosch Plujà')"
205,"('instruction', ""Quels sont les dates d'entrée des membres actuels de l'équipe Rocket League ?"")","('input', None)","('response', '2 décembre 2023, 2 octobre 2022, 2 décembre 2023, 2 décembre 2023, 19 janvier 2024')"
206,"('instruction', 'Quelles sont les dates de départ des anciens joueurs de la Karmine Corp sur Rocket League ?')","('input', None)","('response', '16 septembre 2023, 16 septembre 2023, 16 septembre 2023, 24 septembre 2022, 21 septembre 2022, 17 avril 2022')"
207,"('instruction', ""Quels sont les membres de l'équipe Valorant VCT ?"")","('input', '')","('response', 'Magnum (Martin Peňkov), Shin (Ryad Ensaad), marteen (Martin Pátek), N4RRATE (Marshall Massey), tomaszy (Tomás Machado), Engh (Andrey Sholokhov), ZE1SH (Ahmed El Sheikh), Youenn (Youenn Rocaboy)')"
208,"('instruction', ""Quelles sont les nationalités des membres de l'équipe Valorant GC ?"")","('input', '')","('response', 'France, Belgique, Russie, Turquie, Allemagne')"
209,"('instruction', ""Qui est l'entraîneur principal de l'équipe Valorant GC ?"")","('input', '')","('response', 'LaAw (Mathieu Plantin)')"
210,"('instruction', ""Quel est le rôle de Fabkill au sein de l'équipe Valorant GC ?"")","('input', '')","('response', 'Performance Coach')"
211,"('instruction', 'Quels sont les anciens joueurs de la Karmine Corp sur Super Smash Bros. Ultimate ?')","('input', '')","('response', 'Kurama (alias Pedro Alonso Jr.), joueur, a travaillé du 21 janvier 2023 au 19 décembre 2023.')"
212,"('instruction', ""Qui sont les membres de l'équipe Fortnite et quel est leur rôle ?"")","('input', '')","('response', '- Malibuca (Danila Yakovenko) est joueur depuis le 9 mai 2024.\n    - Merstach (Andrejs Piratovs) est joueur depuis le 9 mai 2024.\n    - Veno (Harry Pearson) est joueur depuis le 11 mai 2024.\n    - Swizzy (Egor Luciko) est joueur depuis le 11 mai 2024.\n    - Anas (Anas El-Abd) est joueur depuis le 26 mai 2024.\n    - Oslo (Philippe Carvalho) est coach depuis le 9 mai 2024.')"
213,"('instruction', ""Qui compose l'équipe Tekken 8 et quel est leur rôle ?"")","('input', '')","('response', 'JDCR (Kim Hyun-jin) est joueur depuis le 29 mai 2024.')"
214,"('instruction', ""Quels sont les membres de l'équipe Street Fighter 6 et quel est leur rôle ?"")","('input', '')","('response', 'Kilzyou (Kilyan Faucheux) est joueur depuis le 29 mai 2024.')"
215,"('instruction', ""Quels sont les titres remportés par l'équipe de la Karmine Corp dans League of Legends ?"")","('input', None)","('response', '7 titres')"
216,"('instruction', ""Quels sont les titres remportés par l'équipe de la Karmine Corp dans Teamfight Tactics ?"")","('input', None)","('response', '6 titres')"
217,"('instruction', ""Quels sont les titres remportés par l'équipe de la Karmine Corp dans Rocket League ?"")","('input', None)","('response', '11 titres')"
218,"('instruction', ""Quels sont les titres remportés par l'équipe de la Karmine Corp au EMEA Masters en 2021 et 2022 ?"")","('input', None)","('response', 'Champion Printanier en 2021 et 2022')"
219,"('instruction', ""Quels sont les titres remportés par l'équipe de la Karmine Corp au EMEA Masters en 2021 et 2023 ?"")","('input', None)","('response', 'Champion Estival en 2021 et 2023')"
220,"('instruction', ""Quels sont les titres remportés par l'équipe de la Karmine Corp au LFL en 2021 et 2024 ?"")","('input', None)","('response', 'Champion Printanier en 2021 et 2024')"
221,"('instruction', ""Quels sont les titres remportés par l'équipe de la Karmine Corp au LFL en 2023 ?"")","('input', None)","('response', 'Champion Estival en 2023')"
222,"('instruction', ""Quel titre a remporté l'équipe de la Karmine Corp au World Championship en 2020 ?"")","('input', None)","('response', 'Champion Galaxies en 2020')"
223,"('instruction', ""Quel titre a remporté l'équipe de la Karmine Corp au Rising Legends (EMEA) en 2022 ?"")","('input', None)","('response', 'Champion G&G en 2022')"
224,"('instruction', ""Quel titre a remporté l'équipe de la Karmine Corp au Rising Legends (EMEA) en 2023 ?"")","('input', None)","('response', 'Champion MA! en 2023')"
225,"('instruction', ""Quel titre a remporté l'équipe de la Karmine Corp au Rising Legends (EMEA) en 2023 ?"")","('input', None)","('response', 'Champion MA! Golden Spatula Cup en 2023')"
226,"('instruction', ""Quel titre a remporté l'équipe de la Karmine Corp au HexLeague en 2022 ?"")","('input', None)","('response', 'Champion en 2022')"
227,"('instruction', ""Quel titre a remporté l'équipe de la Karmine Corp au Fresh Cup en 2022 ?"")","('input', None)","('response', 'Champion en 2022')"
228,"('instruction', ""Quel titre a remporté l'équipe de la Karmine Corp au RLCS Winter Split Major en 2023 ?"")","('input', None)","('response', 'Champion en 2023')"
229,"('instruction', ""Quel titre a remporté l'équipe de la Karmine Corp au RLCS Europe Regional en 2022 ?"")","('input', None)","('response', 'Vainqueur Fall Cup en 2022')"
230,"('instruction', 'Quels événements a remportés la personne en 2023 ?')","('input', 'Année 2023')","('response', 'Winter Open, Winter Cup, Olympic Esports Week Showmatch, Flip & Spin, TMWT World Championship, Maji Mondays, XPEvo Cup')"
231,"('instruction', 'Quels événements a remportés la personne en 2024 ?')","('input', 'Année 2024')","('response', 'Open Qualifier #1, Open Qualifier #2, Open Qualifier #3, VCT EMEA Kickoff, VCT Game Changers EMEA Contenders, FNCS Major 2, FNCS Major 3: North America - Qualifier 1, FNCS Major 3 - Semi-Finals 2: Europe, ESL Europe Regional')"
232,"('instruction', 'Quels jeux a remportés la personne en 2023 ?')","('input', 'Année 2023')","('response', 'Trackmania, Super Smash Bros. Ultimate, Valorant')"
233,"('instruction', 'Quels jeux a remportés la personne en 2024 ?')","('input', 'Année 2024')","('response', 'Fortnite, Street Fighter 6')"
234,"('instruction', 'Quels titres de champion doubles a remportés la personne ?')","('input', 'Année 2023')","('response', 'Get On My Level, CIRQUE du CFL, Ultimate Fighting Arena')"
235,"('instruction', 'Quels sont les titres remportés en 2024 dans le texte ?')","('input', None)","('response', 'Vainqueur C5S2 - Session 10, Vainqueur C5S3 - Session 1, Vainqueur C5S3 - Session 2: Europe, Vainqueur C5S3 - Week 4: North America, Vainqueur C5S3 - Week 3: Brazil, Vainqueur C5S3 - Week 3: North America, Vainqueur C5S3 - Week 4: North America, Vainqueur C5S3 - Week 5: Asia, Vainqueur Dzert Sandstorm, Vainqueur CPT World Warrior France-Monaco #2')"
236,"('instruction', ""Quels sont les parcours notables de l'équipe dans League of Legends ?"")","('input', None)","('response', 'Finaliste Estival de la LFL en 2021, Finaliste des LFL Finals en 2021, 3e/4e place lors de la Coupe de France en 2022, 5e/8e place lors de la Coupe de France en 2023')"
237,"('instruction', ""Quelles sont les performances notables de l'équipe dans Teamfight Tactics ?"")","('input', None)","('response', '3e place lors des Dragonlands en 2022, 3e place du Split 1 en 2022')"
238,"('instruction', ""Quelles sont les performances notables de l'équipe dans Rocket League ?"")","('input', None)","('response', '5e/8e place lors du Rocket League Championship Series 2022, 4e et 5e/8e places lors des RLCS - International LAN Major 2022, 3e/4e place lors du Rocket League Championship Series 2023, 3e place lors des RLCS - International LAN Major 1 2024')"
239,"('instruction', ""Quelles sont les performances notables de l'équipe dans Valorant ?"")","('input', None)","('response', '3e/4e place au VRL France : Révolution, 4e place lors de la Lyon e-Sport 2022')"
240,"('instruction', 'Quelle structure a le plus de participation en finale des Amazon European Masters ?')","('input', None)","('response', 'League of Legends')"
241,"('instruction', 'Quelle structure est la plus titrée des Amazon European Masters ?')","('input', None)","('response', 'League of Legends')"
242,"('instruction', 'Quelle structure est la seule à avoir remporté trois fois de suite les Amazon European Masters ?')","('input', None)","('response', 'League of Legends')"
243,"('instruction', ""Quelle structure est la seule à s'être qualifiée trois fois de suite pour la finale des Amazon European Masters ?"")","('input', None)","('response', 'League of Legends')"
244,"('instruction', 'Quelle structure est la seule à avoir remporté deux fois de suite les Amazon European Masters ?')","('input', None)","('response', 'League of Legends')"
245,"('instruction', ""Quelle structure est la seule à s'être qualifiée deux fois de suite pour la finale des Amazon European Masters ?"")","('input', None)","('response', 'League of Legends')"
246,"('instruction', ""Quel événement s'est déroulé en 2020 dans le jeu Teamfight Tactics ?"")","('input', None)","('response', 'Remporte le tout premier championnat du monde (Galaxies Championship) du jeu (2020)')"
247,"('instruction', 'Quelle équipe a remporté les Masters européens de ""League of Legends"" ?')","('input', 'Aucune')","('response', 'Karmine Corp\n\n-')"
248,"('instruction', ""Quel jeu a été mentionné dans l'article sur la Karmine Corp de BFMTV ?"")","('input', 'Aucune')","('response', 'Trackmania\n\n-')"
249,"('instruction', ""Qui a été interviewé dans l'article de Paul Arrivé sur L'Équipe en novembre 2020 ?"")","('input', 'Aucune')","('response', 'Kameto\n\n-')"
250,"('instruction', 'Quelle équipe a remporté le segment de printemps de la LFL en mars 2021 ?')","('input', 'Aucune')","('response', 'Karmine Corp\n\n-')"
251,"('instruction', ""Quand a eu lieu la consultation de l'article sur la Karmine Corp dans La Provence ?"")","('input', 'Aucune')","('response', '7 mars 2024')"
252,"('instruction', ""Quelle est la date de publication de l'article sur MGG ?"")","('input', 'MGG')","('response', '18 octobre 2023')"
253,"('instruction', ""Où peut-on trouver l'article sur l'événement ultra réussi de KCX ?"")","('input', 'KCX')","('response', ""Sur L'Équipe"")"
254,"('instruction', ""Qui a écrit l'article sur le nouveau tour de force de la Karmine Corp à Bercy ?"")","('input', 'Bercy')","('response', 'Paul Arrivé')"
255,"('instruction', ""Quel est le titre de l'article sur Kameto, cofondateur de la Karmine Corp ?"")","('input', 'Kameto')","('response', ""« Kameto, cofondateur de la Karmine Corp : « La folie, je l'ai toujours » »"")"
256,"('instruction', 'Quelle est la date à laquelle la Karmine Corp s\'installera dans les ""Arènes de l\'Agora"" à Evry ?')","('input', None)","('response', 'En 2024')"
257,"('instruction', 'Quel est le nom du nouveau projet de la Karmine Corp pour trouver les talents de demain ?')","('input', None)","('response', 'Karmine Blue Stars')"
258,"('instruction', 'Qui a annoncé Adam comme premier joueur pour son entrée en LFL ?')","('input', None)","('response', 'La Karmine Corp')"
259,"('instruction', ""Où peut-on trouver l'article sur les jeunes de la Karmine impressionnant dans League of Legends ?"")","('input', None)","('response', ""Sur L'Équipe"")"
260,"('instruction', ""Quelle est la source de l'article annonçant que Team Oplon reste en Division 2 de la LFL en 2021 ?"")","('input', None)","('response', 'Millenium FR')"
261,"('instruction', ""Quelle est l'équipe de League of Legends mentionnée dans le texte ?"")","('input', None)","('response', 'La Karmine Corp')"
262,"('instruction', ""Quelle est la date de publication de l'article sur Dexerto.fr ?"")","('input', None)","('response', '24 décembre 2020')"
263,"('instruction', ""Qui a remporté les European Masters selon l'article de L'Équipe ?"")","('input', None)","('response', 'La Karmine Corp')"
264,"('instruction', ""Qui a félicité l'équipe de Kameto et Prime selon l'article de Breakflip ?"")","('input', None)","('response', 'Macron')"
265,"('instruction', ""Quelle est la date de consultation de l'article sur Eclypsia ?"")","('input', None)","('response', '25 mars 2021')"
266,"('instruction', ""Qui a quitté la Karmine Corp dans le domaine de l'esport League of Legends ?"")","('input', None)","('response', 'Adam')"
267,"('instruction', ""Qui a rejoint la Karmine Corp dans le domaine de l'esport League of Legends ?"")","('input', None)","('response', 'Cabochard')"
268,"('instruction', 'Quel événement sportif a remporté Misfits Premier en 2021 ?')","('input', 'LFL Summer 2021')","('response', 'Misfits Premier a remporté le championnat de France')"
269,"('instruction', 'Quel événement a vu la Karmine Corp renverser Vitality ?')","('input', None)","('response', 'Les European Masters')"
270,"('instruction', 'Qui sont les autres chances françaises des European Masters en 2021 ?')","('input', 'Akabane et Hantera')","('response', 'Akabane et Hantera')"
271,"('instruction', 'Quelle équipe a battu la Karmine Corp en quart de finale des European Masters?')","('input', 'Aucune')","('response', 'Vitality.Bee')"
272,"('instruction', 'Quelle équipe a renversé Vitality pour jouer la finale des European Masters?')","('input', 'Aucune')","('response', 'Karmine Corp')"
273,"('instruction', 'Quelle équipe a battu la Karmine Corp dans le premier tour des playoffs de la LFL Summer Split?')","('input', 'Aucune')","('response', 'GameWard')"
274,"('instruction', 'Quelle équipe a été battue par la Karmine Corp dans le premier tour des playoffs de la LFL Summer Split?')","('input', 'Aucune')","('response', 'GameWard')"
275,"('instruction', ""Quelle est la date de publication de l'article sur la Karmine Corp sur Rocket League sur Team aAa ?"")","('input', 'Rocket League')","('response', '25 juin 2021')"
276,"('instruction', ""Quel est le nom de l'auteur de l'article sur les 3 actualités esport de la semaine sur sport.fr ?"")","('input', 'sport.fr')","('response', 'Hugo Bernabeu')"
277,"('instruction', ""Quelle est la date de consultation de l'article sur l'arrivée de Bren dans l'écurie de la Kameto Corp sur Trackmania sur actustream.fr ?"")","('input', 'actustream.fr')","('response', '7 janvier 2022')"
278,"('instruction', ""Quelle est la date de consultation de l'article sur la victoire de la Karmine Corp sur TrackMania sur Red Bull ?"")","('input', 'Red Bull')","('response', '27 novembre 2023')"
279,"('instruction', 'Quel média a publié un article sur la victoire de la Karmine Corp sur Trackmania en tant que championne du monde ?')","('input', 'BFMTV')","('response', 'BFMTV')"
280,"('instruction', 'Quelle est la raison pour laquelle la Karmine Corp se retire de la compétition sur TrackMania, Super Smash Bros. et Teamfight Tactics ?')","('input', None)","('response', 'La Karmine Corp se retire de la compétition sur TrackMania, Super Smash Bros. et Teamfight Tactics pour une raison non spécifiée.')"
281,"('instruction', ""Quel jeu a été mentionné dans l'article de Konbini sur la Karmine Corp ?"")","('input', None)","('response', ""Rocket League a été mentionné dans l'article de Konbini sur la Karmine Corp."")"
282,"('instruction', ""Qui a remporté le Weplay Esports Invitational dans l'article de DHnet ?"")","('input', None)","('response', ""La Karmine Corp et le belge AztraL ont remporté le Weplay Esports Invitational selon l'article de DHnet."")"
283,"('instruction', ""Quelle est la date de publication de l'article sur la Karmine Corp sur Gaming Up ?"")","('input', 'Lucas Vilpoux')","('response', '20 avril 2022\n\n-')"
284,"('instruction', ""Où peut-on trouver l'article sur la Karmine Corp avec le nouveau roster dévoilé ?"")","('input', 'Zonneuve')","('response', 'sur Eclypsia\n\n-')"
285,"('instruction', 'Qui a déclaré : « On va éclater tout le monde » dans un article sur Rocket League ?')","('input', 'Vatira')","('response', 'Esport - Rocket League - Vatira\n\n-')"
286,"('instruction', 'Quelle équipe a remporté le Regional 2 des RLCS EU ?')","('input', 'La Karmine Corp')","('response', 'Zonneuve\n\n-')"
287,"('instruction', 'Quelle équipe a remporté le Major du segment hivernal devant Faze Clan ?')","('input', 'Karmine Corp')","('response', 'Corentin Phalip')"
288,"('instruction', 'Quelle équipe a remporté le Rocket League Championship Series Winter Major Finale ?')","('input', 'Max Thielmeyer')","('response', 'Karmine Corp\n\n-')"
289,"('instruction', 'Qui a été champion du monde de Rocket League en août 2023 ?')","('input', 'Diane Masson')","('response', 'Vitality\n\n-')"
290,"('instruction', ""Qui a quitté l'équipe Karmine Corp en octobre 2023 ?"")","('input', 'Julie Froetscher')","('response', 'Itachi, ExoTiiK et Eversax\n\n-')"
291,"('instruction', ""Qui a rejoint l'équipe Karmine Corp en décembre 2023 ?"")","('input', 'Lucas Jacque')","('response', 'Rise et Atow')"
292,"('instruction', ""Quelle équipe féminine de Valorant est mentionnée dans l'article ?"")","('input', None)","('response', 'Equipe KC Valorant féminine')"
293,"('instruction', 'Quel joueur est le premier joueur officiel de la Karmine Corp sur Smash Bos Ultimate ?')","('input', None)","('response', 'Kurama')"
294,"('instruction', 'Quelles activités la Karmine Corp a-t-elle cessé sur Trackmania, TFT et Smash ?')","('input', None)","('response', 'Trackmania, TFT et Smash')"
295,"('instruction', ""Quelle nouvelle discipline esportive la Karmine Corp annonce-t-elle qu'elle va rejoindre ?"")","('input', None)","('response', 'Fortnite')"
