,0,1,2
175,"('instruction', 'Qui est devenu le nouveau coach de la Karmine en octobre 2023 ?')","('input', 'date (27 octobre 2023)')","('response', 'Victor « Ferra » Francal')"
176,"('instruction', 'Quels joueurs ont rejoint la Karmine pour les Flip & Spin à la Paris Games Week 2023 ?')","('input', 'tournoi (Paris Games Week 2023)')","('response', 'Rise et Noly')"
177,"('instruction', ""Quels joueurs ont été officialisés pour compléter l'équipe de la Karmine le 2 décembre 2023 ?"")","('input', 'date (2 décembre 2023)')","('response', 'Rise et Atow')"
178,"('instruction', 'Quelles victoires consécutives la Karmine a-t-elle remportées en février et mars 2024 ?')","('input', 'dates (11 et 25 février, 10 mars 2024)')","('response', ""les 3 Open Qualifier d'Europe"")"
179,"('instruction', 'Quelle place la Karmine a-t-elle obtenue au Major de Copenhague ?')","('input', 'tournoi (Major de Copenhague)')","('response', 'demi-finale')"
180,"('instruction', 'Quelle est la date du HereticsXP auquel la Karmine Corp a participé en pré-saison ?')","('input', None)","('response', '15 décembre 2023')"
181,"('instruction', 'Contre quelle équipe la Karmine Corp a-t-elle joué lors du HereticsXP en pré-saison ?')","('input', None)","('response', ""la nouvelle équipe d'Heretics"")"
182,"('instruction', 'Quel était le score du showmatch entre la Karmine Corp et Heretics lors du HereticsXP en pré-saison ?')","('input', None)","('response', '13-7')"
183,"('instruction', 'Quand a débuté la nouvelle saison VCT en 2024 ?')","('input', None)","('response', 'février 2024')"
184,"('instruction', ""Combien d'équipes se sont battues lors du tournoi Kickoff pour obtenir une place qualificative pour les Masters de Madrid ?"")","('input', None)","('response', '11 équipes')"
185,"('instruction', ""Qui s'est qualifié pour les Masters de Madrid en compagnie de la Karmine Corp lors du tournoi Kickoff ?"")","('input', None)","('response', 'Heretics')"
186,"('instruction', 'Contre quelle équipe la Karmine Corp a-t-elle remporté sa première victoire lors des Masters de Madrid ?')","('input', None)","('response', 'FPX')"
187,"('instruction', 'Contre quelles équipes la Karmine Corp a-t-elle perdu lors des Masters de Madrid ?')","('input', None)","('response', 'Sentinels et Paper Rex')"
188,"('instruction', 'Combien de matchs la Karmine Corp a-t-elle joué avant de se qualifier pour les Masters de Madrid lors du tournoi Kickoff ?')","('input', None)","('response', '7 matchs')"
189,"('instruction', 'Quels ont été les résultats de la Karmine Corp lors des Masters de Madrid ?')","('input', None)","('response', 'victoire 2-0 contre FPX, défaites 0-2 contre Sentinels et 1-2 contre Paper Rex')"
190,"('instruction', ""Quelle équipe a été annoncée pour participer à l'édition 2023 des Game changers EMEA ?"")","('input', ""Date de l'annonce (9 février 2023)"")","('response', ""La Karmine Corp a annoncé une équipe 100% féminine pour participer à l'édition 2023 des Game changers EMEA."")"
191,"('instruction', ""Qui sont les membres de l'équipe 100% féminine annoncée pour les Game changers EMEA ?"")","('input', ""Nom de l'équipe (Karmine Corp)"")","('response', ""Les membres de l'équipe sont Asma « LiriLia » Boughida, Léa « matriix » Ransquin, Mélina « Mel » Houssein, Mathilde « Nelo » Beltoise et Nouhara « Ninou » Marcos Oraha."")"
192,"('instruction', ""Qui sont les coachs de l'équipe 100% féminine annoncée pour les Game changers EMEA ?"")","('input', ""Nom de l'équipe (Karmine Corp)"")","('response', ""Les coachs de l'équipe sont Mathieu « LaAw » Plantin et Emma « Emash » Beziaud Le Pochat."")"
193,"('instruction', 'Quel jeu la Karmine Corp a-t-elle annoncé se lancer sur le 21 janvier 2023 ?')","('input', 'Nom du jeu (Super Smash Bros. Ultimate)')","('response', 'La Karmine Corp a annoncé se lancer sur Super Smash Bros. Ultimate.')"
194,"('instruction', 'Qui est le premier joueur à rejoindre les rangs du Blue Wall pour Super Smash Bros. Ultimate ?')","('input', 'Nom du joueur (Pedro « Kurama » Alonso Jr.)')","('response', 'Pedro « Kurama » Alonso Jr. est le premier joueur à rejoindre les rangs du Blue Wall pour Super Smash Bros. Ultimate.')"
195,"('instruction', ""Quel événement s'est déroulé au Palais des congrès de Paris le 26 juillet 2021 ?"")","('input', 'Date et lieu')","('response', 'Karmine Corp Xperience avec 3 500 personnes')"
196,"('instruction', ""Où s'est déroulé le Showmatch Aller KCORP VS KOI le 15 décembre 2021 ?"")","('input', 'Date et événement')","('response', 'Palau Sant Jordi en Espagne avec 12 000 personnes')"
197,"('instruction', 'Quel événement a eu lieu au Carrousel du Louvre le 8 janvier 2022 ?')","('input', 'Date et lieu')","('response', 'Showmatch Retour KCORP VS KOI avec 2 000 personnes')"
198,"('instruction', ""Quel événement s'est déroulé au Palais des congrès de Nice les 2 et 3 février 2022 ?"")","('input', 'Date et lieu')","('response', ""LFL DAY'S avec 2 500 personnes"")"
199,"('instruction', ""Où s'est déroulé le Karmine Corp Xperience 2 le 21 juin 2022 ?"")","('input', 'Date et événement')","('response', 'Palais omnisports de Paris-Bercy en France avec 12 000 personnes')"
200,"('instruction', 'Quel événement a eu lieu à La Seine musicale le 16 février 2023 ?')","('input', 'Date et lieu')","('response', ""LFL DAY'S avec 3 500 personnes"")"
201,"('instruction', ""Où s'est déroulé la Finale European Masters le 8 septembre 2023 ?"")","('input', 'Date et événement')","('response', 'Sud de France Arena en France avec 7 000 personnes')"
202,"('instruction', 'Quel événement a eu lieu à Paris la Défense Aréna le 16 septembre 2023 ?')","('input', 'Date et lieu')","('response', 'Karmine Corp Xperience 3 avec 28 000 personnes')"
203,"('instruction', ""Où s'est déroulé le LFL DAY'S les 7 et 8 février 2024 ?"")","('input', 'Date et événement')","('response', 'Palais Nikaïa en France avec 9 000 personnes')"
204,"('instruction', 'Qui est le cofondateur et président-directeur général de la Karmine Corp ?')","('input', None)","('response', 'Kamel « Kameto » Kebir')"
205,"('instruction', 'Qui est le cofondateur et directeur de la Karmine Corp ?')","('input', None)","('response', 'Amine « Prime » Mekri')"
206,"('instruction', 'Qui est le directeur général délégué de la Karmine Corp ?')","('input', None)","('response', 'Zouhaïr « Kotei » Darji')"
207,"('instruction', 'Qui est le Head of esports de la Karmine Corp ?')","('input', None)","('response', 'Clément Laparra')"
208,"('instruction', 'Qui est le directeur artistique de la Karmine Corp ?')","('input', None)","('response', 'Dhav « Dhav » Oza')"
209,"('instruction', 'Qui est le Lead Content Producer de la Karmine Corp ?')","('input', None)","('response', 'Erwin Hamayada')"
210,"('instruction', 'Qui est le gestionnaire des médias sociaux de la Karmine Corp ?')","('input', None)","('response', 'Amaury « Maul » Clerckx')"
211,"('instruction', ""Quels sont les membres de l'équipe League of Legends LEC de Karmine Corp ?"")","('input', '')","('response', 'Canna, Closer, Vladi, Upset, Targamas, Reha, Apples, Shaves, Clément Thillier')"
212,"('instruction', ""Quels sont les rôles des membres de l'équipe League of Legends LEC de Karmine Corp ?"")","('input', '')","('response', 'Toplaner, Jungler, Midlaner, ADC, Support, Head Coach, Assistant Coach, Performance Coach')"
213,"('instruction', 'Quelle est la nationalité de Canna ?')","('input', '')","('response', 'Corée du Sud')"
214,"('instruction', ""Quelle est la date d'entrée de Upset dans l'équipe League of Legends LEC de Karmine Corp ?"")","('input', '')","('response', '3 janvier 2024')"
215,"('instruction', ""Quels sont les membres de l'équipe League of Legends LFL de Karmine Corp Blue ?"")","('input', '')","('response', 'Maynter, 113, Abbedagge, Caliste, Fleshy, Wadi, Blidzy')"
216,"('instruction', ""Quels sont les rôles des membres de l'équipe League of Legends LFL de Karmine Corp Blue ?"")","('input', '')","('response', 'Toplaner, Jungler, Midlaner, ADC, Support, Head Coach, Assistant Coach')"
217,"('instruction', 'Quel est le nom du joueur qui a été un ancien joueur de la Karmine Corp sur League of Legends en tant que Support ?')","('input', 'Support')","('response', 'Théo Le Scornec')"
218,"('instruction', ""Quel est le poste de jeu de Jiizuke lorsqu'il était un ancien joueur de la Karmine Corp sur League of Legends ?"")","('input', 'Jiizuke')","('response', 'Midlaner')"
219,"('instruction', 'Quelle est la date de fin de contrat de Cinkrof en tant que Jungler pour la Karmine Corp ?')","('input', 'Cinkrof')","('response', '20 novembre 2023')"
220,"('instruction', 'Quel est le nombre de matchs joués par Kaori en tant que Botlaner pour la Karmine Corp ?')","('input', 'Kaori')","('response', '18 matchs')"
221,"('instruction', 'Qui était le Support pour la Karmine Corp avant le 16 mai 2023 ?')","('input', '16 mai 2023')","('response', 'whiteinn')"
222,"('instruction', ""Quel est le nom du joueur qui est le Head Coach de l'équipe Striker ?"")","('input', 'équipe Striker')","('response', 'Yanis Kella')"
223,"('instruction', ""Quel est le rôle de Rekkles dans l'équipe ?"")","('input', 'Rekkles')","('response', 'Botlaner')"
224,"('instruction', 'Quelle est la nationalité de Cinkrof ?')","('input', 'Cinkrof')","('response', 'Pologne')"
225,"('instruction', ""Combien de matchs a joué l'équipe composée d'Adam, Akabane, Helaz, jujutw0 et Nuclearint ?"")","('input', 'Adam, Akabane, Helaz, jujutw0, Nuclearint')","('response', '18 matchs')"
226,"('instruction', 'Quelle est la date de fin du contrat de Targamas avec son équipe ?')","('input', 'Targamas')","('response', '15 novembre 2021')"
227,"('instruction', ""Quels sont les joueurs de l'équipe Teamfight Tactics et leur nationalité ?"")","('input', None)","('response', '- Emre Demirtas, nationalité française\n    - Muhammed Canbaz, nationalité française\n    - Christian Lüftner, nationalité allemande\n    - Wet Jungler, nationalité allemande')"
228,"('instruction', 'Quels sont les anciens joueurs de la Karmine Corp sur Trackmania et leur poste ?')","('input', None)","('response', '- Bren, joueur\n    - Otaaaq, joueur\n    - DarkeR, joueur')"
229,"('instruction', ""Quels sont les membres actuels de l'équipe Rocket League ?"")","('input', None)","('response', 'Tristan Soyez, Axel Touret, Finlay Ferguson, Victor Francal, Jordi Nouvellet')"
230,"('instruction', ""Quels sont les rôles des membres actuels de l'équipe Rocket League ?"")","('input', None)","('response', 'Joueur, Joueur, Joueur, Coach, Performance Coach')"
231,"('instruction', ""Quelle est la nationalité de chaque membre actuel de l'équipe Rocket League ?"")","('input', None)","('response', 'Belgique, France, Angleterre, France, France')"
232,"('instruction', 'Qui sont les anciens joueurs de la Karmine Corp sur Rocket League ?')","('input', None)","('response', 'Benjamin Wagner, Brice Bigeard, Amine Benayachi, Joseph Kidd, Maëllo Ernst, Marc Bosch Plujà')"
233,"('instruction', 'Quels étaient les rôles des anciens joueurs de la Karmine Corp sur Rocket League ?')","('input', None)","('response', 'Coach, Joueur, Joueur, Joueur, Joueur, Joueur')"
234,"('instruction', ""Quelles sont les dates d'entrée des membres actuels de l'équipe Rocket League ?"")","('input', None)","('response', '2 décembre 2023, 2 octobre 2022, 2 décembre 2023, 2 décembre 2023, 19 janvier 2024')"
235,"('instruction', 'Quelles sont les dates de départ des anciens joueurs de la Karmine Corp sur Rocket League ?')","('input', None)","('response', '16 septembre 2023, 16 septembre 2023, 16 septembre 2023, 24 septembre 2022, 21 septembre 2022, 17 avril 2022')"
236,"('instruction', ""Quels sont les membres de l'équipe Valorant VCT et leur nationalité ?"")","('input', '')","('response', 'Magnum (Tchéquie), Shin (France), marteen (Tchéquie), N4RRATE (États-Unis), tomaszy (Portugal), Engh (Russie), ZE1SH (France), Youenn (France)')"
237,"('instruction', ""Quels sont les rôles des membres de l'équipe Valorant VCT ?"")","('input', '')","('response', 'Joueur, Joueur, Joueur, Joueur, Joueur, Head Coach, Assistant Coach, Performance Coach')"
238,"('instruction', ""Quelle est la date d'entrée des membres de l'équipe Valorant VCT ?"")","('input', '')","('response', '12 décembre 2023, 11 novembre 2022, 12 décembre 2023, 12 décembre 2023, 12 décembre 2023, 12 décembre 2023, 12 décembre 2023, 19 janvier 2024')"
239,"('instruction', ""Quels sont les membres de l'équipe Valorant GC et leur nationalité ?"")","('input', '')","('response', 'Nelo (France), Matriix (Belgique), Glance (Russie), Kuripuuya (Turquie), Roxi (Allemagne), LaAw (France), uNKOE (France), Fabkill (France)')"
240,"('instruction', ""Quels sont les rôles des membres de l'équipe Valorant GC ?"")","('input', '')","('response', 'Joueuse, Joueuse, Joueuse, Joueuse, Joueuse, Head Coach, Coach, Performance Coach')"
241,"('instruction', ""Quelle est la date d'entrée des membres de l'équipe Valorant GC ?"")","('input', '')","('response', '9 février 2023, 9 février 2023, 28 janvier 2024, 28 janvier 2024, 17 Mai 2024, 9 février 2023, 28 janvier 2024, 28 janvier 2024')"
242,"('instruction', 'Quels sont les anciens joueurs de la Karmine Corp sur Super Smash Bros. Ultimate ?')","('input', '')","('response', ""Kurama (Alias), Pedro Alonso Jr. (Nom), Joueur (Poste), 21 janvier 2023 (Date d'arrivée), 19 décembre 2023 (Date de départ)"")"
243,"('instruction', ""Qui sont les membres de l'équipe Fortnite et quel est leur rôle ?"")","('input', '')","('response', ""Malibuca, Danila Yakovenko, Joueur (Rôle), 9 mai 2024 (Date d'entrée)\n                Merstach, Andrejs Piratovs, Joueur (Rôle), 9 mai 2024 (Date d'entrée)\n                Veno, Harry Pearson, Joueur (Rôle), 11 mai 2024 (Date d'entrée)\n                Swizzy, Egor Luciko, Joueur (Rôle), 11 mai 2024 (Date d'entrée)\n                Anas, Anas El-Abd, Joueur (Rôle), 26 mai 2024 (Date d'entrée)\n                Oslo, Philippe Carvalho, Coach (Rôle), 9 mai 2024 (Date d'entrée)"")"
244,"('instruction', ""Qui fait partie de l'équipe Tekken 8 et quel est son rôle ?"")","('input', '')","('response', ""JDCR, Kim Hyun-jin, Joueur (Rôle), 29 mai 2024 (Date d'entrée)"")"
245,"('instruction', ""Quels sont les membres de l'équipe Street Fighter 6 et quel est leur nationalité ?"")","('input', '')","('response', ""Kilzyou, Kilyan Faucheux, Joueur (Rôle), 29 mai 2024 (Date d'entrée), Drapeau de la France (Nationalité)"")"
246,"('instruction', 'Quels événements a remportés le joueur en 2023 ?')","('input', 'Année 2023')","('response', 'Winter Open, Winter Cup, Olympic Esports Week Showmatch, Flip & Spin, TMWT World Championship, Maji Mondays, XPEvo Cup')"
247,"('instruction', 'Quels événements a remportés le joueur en 2024 ?')","('input', 'Année 2024')","('response', 'Open Qualifier #1, Open Qualifier #2, Open Qualifier #3, VCT EMEA Kickoff, VCT Game Changers EMEA Contenders, FNCS Major 2, FNCS Major 3: North America - Qualifier 1, FNCS Major 3 - Semi-Finals 2: Europe, ESL Europe Regional')"
248,"('instruction', 'Quels jeux vidéo ont été mentionnés dans les événements remportés par le joueur ?')","('input', 'Noms des jeux vidéo')","('response', 'Trackmania, Super Smash Bros. Ultimate, Valorant, Fortnite, Street Fighter 6')"
249,"('instruction', 'Quels événements ont été remportés en équipe (Doubles) par le joueur en 2023 ?')","('input', 'Année 2023, type de compétition (Doubles)')","('response', 'Get On My Level, CIRQUE du CFL, Ultimate Fighting Arena')"
250,"('instruction', 'Quels sont les titres remportés en 2024 dans le texte ?')","('input', None)","('response', 'Vainqueur C5S2 - Session 10, Vainqueur C5S3 - Session 1, Vainqueur C5S3 - Session 2: Europe, Vainqueur C5S3 - Week 4: North America, Vainqueur C5S3 - Week 3: Brazil, Vainqueur C5S3 - Week 3: North America, Vainqueur C5S3 - Week 4: North America, Vainqueur C5S3 - Week 5: Asia, Vainqueur Dzert Sandstorm, Vainqueur CPT World Warrior France-Monaco #2')"
251,"('instruction', ""Quels sont les parcours notables de l'équipe dans League of Legends ?"")","('input', None)","('response', 'Finaliste Estival de la LFL en 2021, Finaliste des LFL Finals en 2021, 3e/4e place lors de la Coupe de France en 2022, 5e/8e place lors de la Coupe de France en 2023')"
252,"('instruction', ""Quelles sont les performances notables de l'équipe dans Teamfight Tactics ?"")","('input', None)","('response', '3e place lors des Dragonlands en 2022, 3e place du Split 1 en 2022')"
253,"('instruction', ""Quelles sont les résultats de l'équipe dans Rocket League en 2022 et 2023 ?"")","('input', None)","('response', '5e/8e place lors du Rocket League Championship Series 2022, 4e et 5e/8e places lors des RLCS - International LAN Major 2022, 3e/4e place lors du Rocket League Championship Series 2023')"
254,"('instruction', ""Quels sont les résultats de l'équipe dans Valorant ?"")","('input', None)","('response', '3e/4e place au VRL France : Révolution, 4e place lors de la Lyon e-Sport 2022')"
255,"('instruction', 'Quelle structure a le plus de participation en finale des Amazon European Masters ?')","('input', 'Amazon European Masters')","('response', 'League of Legends')"
256,"('instruction', 'Quelle structure est la plus titrée des Amazon European Masters ?')","('input', 'Amazon European Masters')","('response', 'League of Legends')"
257,"('instruction', 'Quelle structure a remporté trois fois de suite les Amazon European Masters ?')","('input', 'Amazon European Masters')","('response', 'League of Legends')"
258,"('instruction', ""Quelle structure s'est qualifiée trois fois de suite pour la finale des Amazon European Masters ?"")","('input', 'Amazon European Masters')","('response', 'League of Legends')"
259,"('instruction', 'Quelle structure a remporté deux fois de suite les Amazon European Masters ?')","('input', 'Amazon European Masters')","('response', 'League of Legends')"
260,"('instruction', ""Quelle structure s'est qualifiée deux fois de suite pour la finale des Amazon European Masters ?"")","('input', 'Amazon European Masters')","('response', 'League of Legends')"
261,"('instruction', 'Qui a remporté le tout premier championnat du monde de Teamfight Tactics en 2020 ?')","('input', None)","('response', 'Le champion du monde de Teamfight Tactics en 2020 est [Nom du joueur].')"
262,"('instruction', 'Quels sont les rôles des joueurs dans le jeu League of Legends ?')","('input', '')","('response', ""Le top laner, le jungler, le mid laner, l'AD Carry (ADC ou bot laner) et le support.\n\n-"")"
263,"('instruction', 'Où joue le top laner dans League of Legends ?')","('input', '')","('response', 'Sur la top lane, la zone haute de la carte.\n\n-')"
264,"('instruction', 'Où joue le jungler dans League of Legends ?')","('input', '')","('response', 'Dans la jungle, une zone remplie de monstres sur la carte.\n\n-')"
265,"('instruction', 'Où joue le mid laner dans League of Legends ?')","('input', '')","('response', 'Sur la mid lane, la zone au milieu de la carte.\n\n-')"
266,"('instruction', ""Quel est le rôle de l'AD Carry dans League of Legends ?"")","('input', '')","('response', 'Jouer sur la bot lane en formant un duo avec le support.\n\n-')"
267,"('instruction', 'Quel est le rôle du support dans League of Legends ?')","('input', '')","('response', ""Jouer sur la bot lane en formant un duo avec l'AD Carry pour apporter du soutien.\n\n-"")"
268,"('instruction', ""Quel est le surnom de l'équipe Misfits Gaming ?"")","('input', '')","('response', 'En référence à leur logo représentant un lapin.\n\n-')"
269,"('instruction', 'Que désigne le terme ""roster"" dans le contexte des jeux vidéo ?')","('input', '')","('response', ""L'ensemble des joueurs d'une équipe.\n\n-"")"
270,"('instruction', ""Qu'est-ce qu'un match amical dans le contexte des tournois de jeux vidéo ?"")","('input', '')","('response', ""Un match en condition de tournoi mais qui ne s'inscrit dans aucune compétition officielle."")"
271,"('instruction', 'Quel événement a eu lieu le 11 juillet 2023 selon France Info ?')","('input', 'France Info')","('response', 'Les ""Blue Wall"" au championnat de France de League of Legends')"
272,"('instruction', ""Qui a écrit l'article sur la Karmine Corp daté du 14 mars 2022 ?"")","('input', 'Le Figaro')","('response', 'Tom Prevot')"
273,"('instruction', 'Quand est-ce que la Karmine Corp aura ses Arènes à Evry-Courcouronnes selon France Info ?')","('input', 'France Info')","('response', ""L'été prochain"")"
274,"('instruction', 'Quand Emre ""Double61"" Demitras est devenu champion du monde de TFT selon L\'Équipe ?')","('input', ""L'Équipe"")","('response', '9 septembre 2020')"
275,"('instruction', 'Qui a annoncé le partenariat avec la Kameto Corp pour rentrer en LFL avec Karmine Corp selon Dexerto ?')","('input', 'Dexerto')","('response', 'Gaston Cuny')"
276,"('instruction', 'Quand Kameto et Prime ont-ils créé la Karmine Corp selon Breakflip ?')","('input', 'Breakflip')","('response', '16 novembre 2020')"
277,"('instruction', ""Quelle est la date de publication de l'article sur MGG ?"")","('input', 'MGG')","('response', '18 octobre 2023')"
278,"('instruction', ""Quel est le titre de l'article sur L'Équipe consulté le 14 août 2024 ?"")","('input', ""L'Équipe, 14 août 2024"")","('response', '""Esport - Karmine Corp : KCX, un événement ultra réussi""')"
279,"('instruction', ""Qui est l'auteur de l'article sur L'Equipe consulté le 8 janvier 2024 ?"")","('input', ""L'Equipe, 8 janvier 2024"")","('response', 'Paul Arrivé')"
280,"('instruction', ""Quel est le titre de l'article sur Le Figaro consulté le 15 septembre 2023 ?"")","('input', 'Le Figaro, 15 septembre 2023')","('response', '""De Twitch à Paris La Défense Arena, le club d’e-sport Karmine Corp remplit les salles""')"
281,"('instruction', 'Quelle est la date à laquelle la Karmine Corp s\'installera dans les ""Arènes de l\'Agora"" à Evry ?')","('input', None)","('response', 'En 2024')"
282,"('instruction', 'Quel est le nom du nouveau projet de la Karmine Corp pour trouver les talents de demain ?')","('input', None)","('response', 'Karmine Blue Stars')"
283,"('instruction', 'Qui a été annoncé comme premier joueur par la Karmine Corp pour son entrée en LFL ?')","('input', None)","('response', 'Adam')"
284,"('instruction', ""Quel est le titre de l'article sur Breakflip concernant la Karmine Corp ?"")","('input', None)","('response', '""Karmine Blue Stars, nouveau projet de la structure pour trouver les talents de demain !""')"
285,"('instruction', ""Quel est le titre de l'article sur Millenium FR concernant la Karmine Corp et Adam ?"")","('input', None)","('response', '""LoL : pour son entrée en LFL la Karmine Corp annonce Adam en premier joueur""')"
286,"('instruction', 'Qui a quitté la Karmine Corp ?')","('input', None)","('response', 'Adam')"
287,"('instruction', 'Qui a rejoint la Karmine Corp ?')","('input', None)","('response', 'Cabochard')"
288,"('instruction', 'Quel événement a eu lieu le 4 octobre 2021 ?')","('input', None)","('response', 'Misfits Premier est devenu champion de France')"
289,"('instruction', 'Quelles sont les autres chances françaises des European Masters selon Lucas Jacque ?')","('input', None)","('response', 'Akabane et Hantera')"
290,"('instruction', 'Quelle équipe a rejoint le dernier carré des European Masters ?')","('input', None)","('response', 'La Karmine Corp')"
291,"('instruction', 'Quelle équipe a battu la Karmine Corp en finale de LFL?')","('input', None)","('response', 'BDS')"
292,"('instruction', 'Quelle équipe a renversé Vitality pour jouer la finale des European Masters?')","('input', None)","('response', 'Karmine Corp')"
293,"('instruction', 'Quelle équipe a battu la Karmine Corp dans le premier tour des playoffs de la LFL Summer Split?')","('input', None)","('response', 'GameWard')"
294,"('instruction', 'Quelle équipe a fait un pentakill en quart de finale des European Masters?')","('input', None)","('response', 'Vitality.Bee')"
295,"('instruction', 'Quelle équipe a été mentionnée dans l\'article ""Le KCX2 ou comment la Karmine Corp entretient sa hype"" sur Eclypsia?')","('input', None)","('response', 'Karmine Corp')"
296,"('instruction', ""Quelle équipe est mentionnée dans l'article ?"")","('input', None)","('response', 'Karmine Corp')"
297,"('instruction', ""Quelle est la date de consultation de l'article sur Millenium FR ?"")","('input', None)","('response', '23 août 2022')"
298,"('instruction', 'Qui sont les joueurs de retour à la Karmine Corp pour la saison 2023 ?')","('input', None)","('response', 'Cinkrof et Targamas')"
299,"('instruction', ""Quel est le titre de l'article de Benjamin Vanese sur Team aAa ?"")","('input', None)","('response', 'La Karmine Corp se défait de BK ROG et se qualifie pour la finale de la LFL Summer Split 2023')"
300,"('instruction', 'Quelle équipe la Karmine Corp a-t-elle battue pour se qualifier en finale de la LFL Summer Split 2023 ?')","('input', None)","('response', 'BK ROG')"
301,"('instruction', 'Qui est l\'auteur de l\'article ""Esport - League of Legends : Caliste, le plus beau des cadeaux"" sur L\'Équipe ?')","('input', None)","('response', 'Paul Arrivé')"
302,"('instruction', 'Quelle équipe a été éliminée de la LEC ?')","('input', None)","('response', 'Rogue\n\n-')"
303,"('instruction', 'Quelle équipe a impressionné dans la LEC ?')","('input', None)","('response', 'G2\n\n-')"
304,"('instruction', 'Quelle équipe a été classée dans le top 4 de la LEC ?')","('input', None)","('response', 'MAD Lions\n\n-')"
305,"('instruction', ""Qui va remplacer le poste d'entraîneur en chef chez Karmine Corp ?"")","('input', None)","('response', 'SOURCES KARMINE CORP\n\n-')"
306,"('instruction', 'Qui est la première recrue estivale de la Karmine Corp ?')","('input', None)","('response', 'Closer\n\n-')"
307,"('instruction', ""Qui rejoint l'équipe Karmine Corp pour le Summer Split en remplacement de Cabochard ?"")","('input', None)","('response', 'Canna\n\n-')"
308,"('instruction', 'Qui a été sacré champion du monde de TFT ?')","('input', None)","('response', 'Double61')"
309,"('instruction', ""Quelle est la date de publication de l'article sur la Karmine Corp sur Rocket League sur Team aAa ?"")","('input', 'Nom du site web (Team aAa)')","('response', '25 juin 2021')"
310,"('instruction', ""Qui a publié l'article sur les 3 actualités esport de la semaine avec la Karmine Corp, FIFA 22 et la Trackmania Cup sur sport.fr ?"")","('input', 'Date de publication (30 juillet 2021)')","('response', 'Hugo Bernabeu')"
311,"('instruction', ""Quelle est la date de consultation de l'article sur Bren rejoignant l'écurie de la Kameto Corp sur Trackmania sur actustream.fr ?"")","('input', 'Date de consultation (7 janvier 2022)')","('response', 'Date non spécifiée dans le texte')"
312,"('instruction', ""Quelle est la date de consultation de l'article sur la Karmine Corp devenant championne du monde sur TrackMania sur Red Bull ?"")","('input', 'Date de consultation (16 avril 2024)')","('response', '27 novembre 2023')"
313,"('instruction', 'Sur quel site web a été consulté l\'article sur la Karmine Corp devenant championne du monde sur le jeu de course ""Trackmania"" ?')","('input', 'Date de consultation (16 avril 2024)')","('response', 'BFMTV')"
314,"('instruction', 'Quelle est la raison pour laquelle la Karmine Corp se retire de la compétition sur TrackMania, Super Smash Bros. et Teamfight Tactics ?')","('input', None)","('response', 'La Karmine Corp se retire de la compétition sur TrackMania, Super Smash Bros. et Teamfight Tactics pour une raison non spécifiée.')"
315,"('instruction', ""Quel jeu a vu l'arrivée de la Karmine Corp dans le domaine de l'esport ?"")","('input', None)","('response', 'La Karmine Corp a débarqué sur Rocket League.')"
316,"('instruction', 'Quel événement a remporté la Karmine Corp avec le joueur belge AztraL sur Rocket League ?')","('input', None)","('response', 'La Karmine Corp a remporté le Weplay Esports Invitational avec le joueur belge AztraL.')"
317,"('instruction', ""Quelle performance a réalisé la Karmine Corp dès son arrivée dans l'esport sur Rocket League ?"")","('input', None)","('response', ""La Karmine Corp a été performante dès son arrivée dans l'esport sur Rocket League."")"
318,"('instruction', 'Quelle équipe a remporté le Rocket League Championship Series Winter Major Finale ?')","('input', 'Max Thielmeyer')","('response', 'Karmine Corp')"
319,"('instruction', 'Qui a été champion du monde de Rocket League en août 2023 ?')","('input', 'Diane Masson')","('response', 'Vitality')"
320,"('instruction', 'Quels joueurs ont quitté la Karmine Corp en octobre 2023 ?')","('input', 'Julie Froetscher')","('response', 'Itachi, ExoTiiK et Eversax')"
321,"('instruction', 'Qui a rejoint la Karmine Corp en décembre 2023 ?')","('input', 'Lucas Jacque')","('response', 'Rise et Atow')"
322,"('instruction', ""Quel est le nom de l'auteur de l'article sur la Karmine Corp dans Rocket League ?"")","('input', 'Rocket League')","('response', 'Lucas Jacque')"
323,"('instruction', ""Quelle est la date de publication de l'article sur la Karmine Corp dans Rocket League sur Eclypsia ?"")","('input', 'Eclypsia')","('response', '11 mars 2024')"
324,"('instruction', ""Où a été publié l'article sur Gentle Mates à Copenhague ?"")","('input', 'Gentle Mates')","('response', '20 minutes')"
325,"('instruction', ""Quelle est la date de consultation de l'article sur Gentle Mates à Copenhague ?"")","('input', 'Gentle Mates')","('response', '11 avril 2024')"
326,"('instruction', ""Qui a annoncé l'arrivée officielle de la Karmine Corp sur Valorant ?"")","('input', 'Valorant')","('response', 'Benjamin Vanese')"
327,"('instruction', ""Quel site a publié l'article sur la Karmine Corp naviguant sur Valorant pour dominer davantage ?"")","('input', 'Valorant')","('response', 'Dexerto.fr')"
328,"('instruction', ""Quelle est la date de consultation de l'article sur la séparation du roster Valorant de la Karmine Corp ?"")","('input', 'Mandatory.gg')","('response', '11 mars 2024')"
329,"('instruction', 'Quel est le premier titre européen remporté par la Karmine Corp dans Valorant ?')","('input', 'Valorant')","('response', 'Esport - Valorant')"
330,"('instruction', ""Quel site a été consulté pour obtenir des informations sur l'esport Valorant ?"")","('input', 'valorantesports.com')","('response', ""L'Équipe"")"
331,"('instruction', ""Quelle équipe féminine de Valorant est mentionnée dans l'article ?"")","('input', None)","('response', 'Equipe KC Valorant féminine')"
